GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	Astrocytes_ceoff	Astrocytes_ELBO_gain	Astrocytes_pval	Astrocytes_FDR	Cajal Retzius_ceoff	Cajal Retzius_ELBO_gain	Cajal Retzius_pval	Cajal Retzius_FDR	Cck-Tox_ceoff	Cck-Tox_ELBO_gain	Cck-Tox_pval	Cck-Tox_FDR	Endothelial_ceoff	Endothelial_ELBO_gain	Endothelial_pval	Endothelial_FDR	GABA_ceoff	GABA_ELBO_gain	GABA_pval	GABA_FDR	Granule immature_ceoff	Granule immature_ELBO_gain	Granule immature_pval	Granule immature_FDR	Granule mature_ceoff	Granule mature_ELBO_gain	Granule mature_pval	Granule mature_FDR	Microglia_ceoff	Microglia_ELBO_gain	Microglia_pval	Microglia_FDR	Mossy_ceoff	Mossy_ELBO_gain	Mossy_pval	Mossy_FDR	Neuroblast_ceoff	Neuroblast_ELBO_gain	Neuroblast_pval	Neuroblast_FDR	OL_ceoff	OL_ELBO_gain	OL_pval	OL_FDR	OPC_ceoff	OPC_ELBO_gain	OPC_pval	OPC_FDR	Radial Glia-like_ceoff	Radial Glia-like_ELBO_gain	Radial Glia-like_pval	Radial Glia-like_FDR	nIPC_ceoff	nIPC_ELBO_gain	nIPC_pval	nIPC_FDR
Dcp2	387	387	1.017e-01	2.186e+00	4.200e-01	1.237e-02	2.139e-01	5.131e-01	9.284e-01	2.265e+00	2.109e-02	8.373e-01	1.000e+00	2.211e+00	2.506e-01	4.789e-01	8.245e-01	2.523e+00	1.663e-03	9.540e-01	1.000e+00	2.707e-02	-3.238e-02	1.000e+00	1.000e+00	-1.124e-01	7.584e-03	9.020e-01	1.000e+00	1.070e-01	6.757e-02	7.132e-01	1.000e+00	-6.652e-02	3.043e-01	4.353e-01	8.106e-01	-1.087e+00	7.626e-01	2.168e-01	5.823e-01	8.427e-01	6.829e-01	2.425e-01	5.127e-01	-4.716e-01	1.120e-01	6.360e-01	1.000e+00	-1.758e+00	8.804e-03	8.944e-01	1.000e+00	-1.428e+00	2.927e-01	4.442e-01	9.676e-01	2.175e+00	9.653e-02	6.604e-01	1.000e+00
A930012L18Rik	122	122	2.662e-02	3.978e-01	1.530e-01	3.515e+00	1.090e+00	1.397e-01	6.372e-01	-3.823e+00	-7.597e-02	1.000e+00	1.000e+00	-4.504e-01	1.317e-01	6.078e-01	8.678e-01	3.575e-01	-1.203e-01	1.000e+00	1.000e+00	-2.201e-01	2.357e-01	4.923e-01	9.486e-01	2.462e+00	-5.353e-02	1.000e+00	1.000e+00	-1.024e-01	-8.493e-02	1.000e+00	1.000e+00	-1.924e-01	-9.384e-04	1.000e+00	1.000e+00	-6.524e-02	6.083e-01	2.700e-01	6.167e-01	1.220e+00	2.685e-01	4.636e-01	7.274e-01	1.554e+00	-5.145e-02	1.000e+00	1.000e+00	-1.013e+00	2.586e-03	9.427e-01	1.000e+00	-3.834e-01	-4.066e-03	1.000e+00	1.000e+00	-4.545e-01	-8.990e-02	1.000e+00	1.000e+00
Ythdc2	254	254	5.563e-02	8.607e-01	1.511e-01	-1.298e+00	2.297e-01	4.979e-01	9.256e-01	-7.793e-01	2.824e-01	4.523e-01	1.000e+00	3.043e+00	9.093e-02	6.698e-01	8.776e-01	-4.211e-02	-4.964e-02	1.000e+00	1.000e+00	-2.530e-01	2.692e-01	4.631e-01	9.486e-01	7.862e-01	1.283e-02	8.727e-01	1.000e+00	1.614e-01	-4.227e-02	1.000e+00	1.000e+00	-1.071e-01	2.253e-01	5.020e-01	8.348e-01	-7.957e-01	1.568e-01	5.755e-01	8.906e-01	-3.882e-01	1.009e-01	6.533e-01	8.702e-01	2.221e-01	3.183e-02	8.008e-01	1.000e+00	3.274e-01	7.811e-01	2.114e-01	7.565e-01	-1.483e+00	5.676e-03	9.151e-01	1.000e+00	-7.866e-01	8.672e-02	6.771e-01	1.000e+00
Eif1a	507	507	1.396e-01	1.668e+00	2.353e-01	6.246e+00	2.787e-01	4.553e-01	9.214e-01	1.848e+00	-2.666e-02	1.000e+00	1.000e+00	-1.231e+00	5.729e-01	2.844e-01	7.916e-01	2.609e+00	3.242e-01	4.207e-01	7.739e-01	2.019e+00	4.863e-01	3.240e-01	9.307e-01	8.340e-01	1.318e-01	6.077e-01	1.000e+00	-2.311e-01	-5.025e-02	1.000e+00	1.000e+00	-1.076e-01	3.383e-01	4.108e-01	7.917e-01	-1.016e+00	1.326e+00	1.035e-01	4.973e-01	2.227e+00	2.211e-01	5.060e-01	7.659e-01	-3.273e-01	4.900e-02	7.543e-01	1.000e+00	1.807e+00	2.843e-01	4.508e-01	8.095e-01	2.128e+00	9.944e-01	1.585e-01	9.038e-01	-2.253e+00	3.781e-01	3.845e-01	1.000e+00
Dmxl1	311	311	7.577e-02	8.847e-01	1.084e+00	5.959e+00	-5.095e-01	1.000e+00	1.000e+00	-4.296e-01	-2.080e-01	1.000e+00	1.000e+00	3.703e+00	3.456e-01	4.058e-01	7.992e-01	-1.285e+00	-4.794e-01	1.000e+00	1.000e+00	-1.106e+00	1.906e-01	5.370e-01	9.486e-01	9.699e-01	-2.487e-01	1.000e+00	1.000e+00	2.762e-01	5.872e-02	7.318e-01	1.000e+00	-3.046e-01	-1.609e-01	1.000e+00	1.000e+00	-8.350e-01	1.965e+00	4.746e-02	4.271e-01	3.474e+00	1.314e+00	1.050e-01	2.968e-01	-9.265e-01	1.189e-01	6.258e-01	1.000e+00	3.762e+00	4.583e-01	3.384e-01	7.766e-01	3.879e+00	-1.832e-01	1.000e+00	1.000e+00	-3.885e-01	-3.343e-02	1.000e+00	1.000e+00
Prr16	493	493	2.184e-02	-1.556e+00	6.416e-01	-3.336e+00	1.094e-01	6.400e-01	9.653e-01	8.145e-01	-2.533e-03	1.000e+00	1.000e+00	9.253e-01	-2.072e-02	1.000e+00	1.000e+00	-3.292e-01	5.278e-01	3.042e-01	7.262e-01	1.919e+00	1.093e+00	1.394e-01	9.103e-01	-3.169e+00	-3.688e-01	1.000e+00	1.000e+00	6.388e-02	-1.661e-01	1.000e+00	1.000e+00	-1.249e-01	-2.805e-02	1.000e+00	1.000e+00	1.263e+00	3.144e-01	4.278e-01	7.390e-01	1.460e+00	6.509e-02	7.182e-01	9.098e-01	1.749e-02	4.671e-02	7.599e-01	1.000e+00	1.203e+00	6.161e-01	2.670e-01	7.610e-01	1.808e+00	-2.856e-01	1.000e+00	1.000e+00	8.525e-01	-4.483e-01	1.000e+00	1.000e+00
Snx2	640	640	1.679e-01	2.596e+00	3.974e-01	3.896e-01	8.191e-01	2.006e-01	6.860e-01	-1.541e+00	2.408e-01	4.877e-01	1.000e+00	2.122e+00	1.897e-01	5.379e-01	8.509e-01	2.066e+00	8.054e-01	2.044e-01	6.635e-01	2.062e+00	1.959e-02	8.431e-01	1.000e+00	-5.005e-01	6.482e-02	7.188e-01	1.000e+00	-6.573e-02	1.865e-01	5.414e-01	9.064e-01	-2.081e-01	1.254e+00	1.132e-01	6.167e-01	1.214e+00	6.167e-01	2.668e-01	6.164e-01	-9.529e-01	3.907e-01	3.767e-01	6.347e-01	4.220e-01	8.968e-02	6.719e-01	1.000e+00	-4.563e-01	2.668e-01	4.651e-01	8.095e-01	-8.290e-01	8.249e-01	1.990e-01	9.038e-01	-1.535e+00	2.733e-01	4.597e-01	1.000e+00
Snx24	930	930	1.509e-01	-1.407e-01	5.008e-01	2.021e+00	3.569e-01	3.982e-01	8.598e-01	1.137e+00	-1.073e+00	1.000e+00	1.000e+00	-4.675e-01	1.916e+00	5.027e-02	7.375e-01	-5.195e+00	-2.361e-01	1.000e+00	1.000e+00	4.004e-01	4.734e-01	3.305e-01	9.342e-01	7.752e-01	2.192e-01	5.079e-01	9.491e-01	-1.049e-01	4.554e+00	2.545e-03	4.263e-02	-4.754e-01	-3.784e-03	1.000e+00	1.000e+00	2.247e-01	-7.139e-01	1.000e+00	1.000e+00	-1.421e-01	3.451e+00	8.608e-03	6.975e-02	6.095e-01	-6.750e-02	1.000e+00	1.000e+00	4.043e-01	1.837e+00	5.524e-02	7.095e-01	1.284e+00	3.285e+00	1.037e-02	5.340e-01	4.786e+00	-4.639e-01	1.000e+00	1.000e+00
Phax	1317	1317	3.102e-01	2.969e+00	1.130e+00	8.482e-01	1.222e+00	1.180e-01	5.974e-01	-1.068e+00	3.093e-01	4.316e-01	1.000e+00	2.210e+00	-5.341e-01	1.000e+00	1.000e+00	-3.310e-01	3.975e-01	3.726e-01	7.649e-01	9.033e-01	5.479e-01	2.952e-01	9.305e-01	4.664e-01	1.167e+00	1.265e-01	5.832e-01	-3.976e-01	1.497e+00	8.355e-02	4.060e-01	-4.863e-01	5.168e-01	3.093e-01	7.545e-01	2.210e+00	1.436e+00	9.016e-02	4.973e-01	-8.611e-01	6.695e+00	2.530e-04	4.326e-03	1.388e+00	8.676e-01	1.878e-01	8.339e-01	2.425e+00	1.001e+00	1.572e-01	7.565e-01	2.368e+00	-1.515e-01	1.000e+00	1.000e+00	-3.819e-01	-2.939e-02	1.000e+00	1.000e+00
Dctn4	293	293	4.744e-02	-4.287e-01	5.371e-01	3.036e+00	6.508e-02	7.183e-01	1.000e+00	-6.341e-01	2.428e-01	4.859e-01	1.000e+00	-4.394e+00	1.133e+00	1.322e-01	7.441e-01	-4.623e+00	1.536e-01	5.794e-01	9.087e-01	9.097e-01	3.406e-01	4.092e-01	9.447e-01	-3.806e-01	2.235e-01	5.038e-01	9.466e-01	-2.243e-02	-1.559e-01	1.000e+00	1.000e+00	1.885e-01	6.382e-01	2.586e-01	6.963e-01	4.829e+00	6.194e-02	7.249e-01	1.000e+00	3.361e-01	-7.028e-02	1.000e+00	1.000e+00	1.845e-01	1.313e+00	1.051e-01	7.866e-01	-4.704e+00	3.236e-02	7.992e-01	1.000e+00	1.723e-01	5.957e-01	2.750e-01	9.038e-01	-1.249e+00	8.546e-02	6.793e-01	1.000e+00
Rps14	22457	22457	9.799e-01	5.429e+00	1.486e-01	-1.878e+00	2.223e-01	5.049e-01	9.284e-01	-3.765e-01	1.031e-02	8.858e-01	1.000e+00	9.253e-01	1.254e+00	1.133e-01	7.441e-01	-1.268e+00	4.443e-02	7.656e-01	1.000e+00	2.796e-01	3.104e-01	4.308e-01	9.486e-01	-4.212e-01	-1.396e-01	1.000e+00	1.000e+00	-6.590e-03	-2.086e-01	1.000e+00	1.000e+00	-4.384e-02	4.655e-01	3.346e-01	7.693e-01	6.352e-01	7.374e-01	2.246e-01	5.823e-01	-6.421e-01	8.584e-01	1.901e-01	4.484e-01	2.976e-01	1.358e-01	6.023e-01	1.000e+00	-4.263e-01	8.429e-02	6.814e-01	9.284e-01	6.263e-01	-5.463e-02	1.000e+00	1.000e+00	-2.023e-01	8.997e-02	6.714e-01	1.000e+00
Camk2a	7424	7424	6.116e-01	7.625e-01	5.116e-01	5.205e+00	5.767e+00	6.835e-04	2.922e-02	4.281e+00	-5.391e-01	1.000e+00	1.000e+00	-1.009e+00	-1.062e-01	1.000e+00	1.000e+00	3.360e-01	-1.232e+00	1.000e+00	1.000e+00	-3.941e-01	-9.185e-01	1.000e+00	1.000e+00	-2.940e-01	2.441e-01	4.847e-01	9.209e-01	9.288e-02	-4.080e-01	1.000e+00	1.000e+00	-1.136e-01	-3.916e-01	1.000e+00	1.000e+00	-1.737e+00	5.460e+00	9.511e-04	4.066e-02	6.471e-01	8.050e+00	6.007e-05	1.284e-03	-5.848e-01	-1.576e+00	1.000e+00	1.000e+00	2.903e+00	3.525e-01	4.011e-01	7.995e-01	-5.285e+00	-7.231e-01	1.000e+00	1.000e+00	2.947e+00	-7.598e-01	1.000e+00	1.000e+00
Csnk1a1	2306	2306	4.741e-01	2.431e+00	5.209e-01	1.165e+00	2.888e-01	4.473e-01	9.106e-01	-3.711e-01	-1.228e-01	1.000e+00	1.000e+00	1.970e-01	6.507e-01	2.540e-01	7.916e-01	2.214e+00	7.234e-01	2.290e-01	6.738e-01	-2.837e-01	1.458e+00	8.772e-02	9.103e-01	1.012e+00	2.291e+00	3.230e-02	3.249e-01	-3.550e-01	2.971e+00	1.479e-02	1.405e-01	-4.617e-01	1.396e+00	9.478e-02	6.167e-01	1.043e+00	1.903e+00	5.108e-02	4.309e-01	8.975e-01	4.893e+00	1.759e-03	1.927e-02	6.603e-01	1.723e+00	6.343e-02	7.782e-01	2.507e+00	4.777e-01	3.284e-01	7.672e-01	1.035e-01	2.263e-01	5.011e-01	9.752e-01	4.306e-01	8.459e-01	1.934e-01	9.519e-01
Htr4	307	307	2.799e-02	-1.871e-01	8.465e-01	-7.925e+00	1.984e-01	5.287e-01	9.284e-01	6.835e-01	5.693e-01	2.859e-01	1.000e+00	7.127e-01	1.502e-01	5.837e-01	8.593e-01	6.664e-01	5.463e-01	2.959e-01	7.262e-01	-2.885e+00	5.189e-01	3.083e-01	9.305e-01	1.423e+00	5.086e-01	3.132e-01	7.934e-01	-3.014e-01	1.099e+00	1.381e-01	4.972e-01	4.811e-01	1.429e+00	9.089e-02	6.167e-01	5.510e+00	8.637e-01	1.887e-01	5.487e-01	-8.733e-01	6.224e-01	2.646e-01	5.386e-01	-5.450e-01	6.979e-01	2.374e-01	8.849e-01	6.443e-01	4.330e-01	3.521e-01	7.797e-01	4.208e-01	2.100e-01	5.170e-01	9.798e-01	6.196e-01	4.924e-01	3.210e-01	1.000e+00
Napg	891	891	2.235e-01	1.764e+00	3.147e-01	7.374e+00	8.689e-01	1.874e-01	6.860e-01	-1.264e+00	1.596e-02	8.582e-01	1.000e+00	2.080e+00	9.294e-02	6.664e-01	8.776e-01	-2.007e-01	1.374e-01	6.001e-01	9.287e-01	-7.525e-01	3.687e-01	3.905e-01	9.445e-01	-6.384e-01	8.512e-01	1.920e-01	6.540e-01	-4.140e-01	1.688e+00	6.613e-02	3.480e-01	5.683e-01	1.727e-01	5.567e-01	8.424e-01	1.916e+00	-6.100e-02	1.000e+00	1.000e+00	2.108e-01	-4.968e-02	1.000e+00	1.000e+00	2.870e-01	3.825e-02	7.821e-01	1.000e+00	2.237e+00	4.236e-01	3.574e-01	7.797e-01	2.310e+00	-2.571e-01	1.000e+00	1.000e+00	-1.350e+00	2.167e-01	5.104e-01	1.000e+00
Wdr7	665	665	1.331e-01	4.401e-01	1.034e+00	5.830e+00	-3.531e-01	1.000e+00	1.000e+00	1.733e-01	-7.925e-02	1.000e+00	1.000e+00	-1.620e+00	1.628e-01	5.682e-01	8.593e-01	-6.754e-02	-8.981e-02	1.000e+00	1.000e+00	-1.232e+00	1.083e+00	1.411e-01	9.103e-01	1.005e+00	4.617e-01	3.366e-01	8.017e-01	-2.648e-01	9.763e-02	6.586e-01	1.000e+00	1.127e-01	2.970e-01	4.409e-01	8.106e-01	4.365e+00	4.118e+00	4.108e-03	1.405e-01	1.572e+00	9.944e-01	1.585e-01	4.014e-01	-5.327e-01	1.011e+00	1.551e-01	8.015e-01	9.401e-01	1.135e+00	1.320e-01	7.423e-01	-1.599e+00	-4.495e-02	1.000e+00	1.000e+00	-5.150e-01	2.310e-01	4.967e-01	1.000e+00
Nedd4l	1394	1394	2.805e-01	1.585e+00	5.969e-01	-2.115e+00	-1.227e-01	1.000e+00	1.000e+00	-7.092e-01	3.691e-01	3.903e-01	1.000e+00	3.310e+00	-1.011e+00	1.000e+00	1.000e+00	-4.315e-01	-4.612e-01	1.000e+00	1.000e+00	-9.716e-01	-9.928e-01	1.000e+00	1.000e+00	3.526e-01	-1.662e-01	1.000e+00	1.000e+00	-2.091e-02	-3.454e-01	1.000e+00	1.000e+00	1.035e-01	1.251e+00	1.137e-01	6.167e-01	-2.237e+00	-3.687e-01	1.000e+00	1.000e+00	2.700e-01	-8.500e-01	1.000e+00	1.000e+00	-9.810e-02	-4.052e-01	1.000e+00	1.000e+00	3.116e+00	-4.644e-01	1.000e+00	1.000e+00	3.194e+00	8.004e-01	2.058e-01	9.038e-01	-9.975e-01	-1.822e-01	1.000e+00	1.000e+00
Zfp532	429	429	8.976e-02	9.122e-01	8.173e-01	-3.808e-01	8.205e-01	2.002e-01	6.860e-01	1.978e-02	4.244e-01	3.569e-01	1.000e+00	-8.823e-01	1.825e+00	5.608e-02	7.375e-01	-1.260e+00	8.589e-01	1.900e-01	6.635e-01	-5.330e-01	1.589e+00	7.464e-02	9.103e-01	-8.068e-01	1.469e+00	8.652e-02	4.851e-01	2.942e-01	7.202e-01	2.301e-01	6.244e-01	-5.838e-02	1.915e+00	5.036e-02	6.167e-01	-5.554e+00	2.318e+00	3.132e-02	3.455e-01	9.643e-01	1.409e+00	9.316e-02	2.747e-01	-2.967e-01	6.063e-01	2.708e-01	9.080e-01	3.274e-01	2.390e-02	8.270e-01	1.000e+00	-7.651e-02	9.764e-01	1.623e-01	9.038e-01	-9.070e-01	1.586e+00	7.489e-02	9.429e-01
Sec11c	2706	2706	5.058e-01	4.492e+00	1.503e-01	-2.315e+00	7.741e-02	6.940e-01	1.000e+00	5.763e-01	-4.506e-02	1.000e+00	1.000e+00	2.834e-01	-1.594e-01	1.000e+00	1.000e+00	7.845e-01	3.653e-02	7.869e-01	1.000e+00	-3.199e-01	1.779e+00	5.923e-02	9.103e-01	-1.242e+00	3.258e-02	7.985e-01	1.000e+00	-1.637e-01	-7.579e-02	1.000e+00	1.000e+00	-1.336e-01	1.294e-01	6.109e-01	8.493e-01	5.808e-01	-1.055e-01	1.000e+00	1.000e+00	2.885e-02	2.207e+00	3.564e-02	1.523e-01	9.662e-01	6.133e-02	7.262e-01	1.000e+00	-1.860e-01	1.329e-01	6.062e-01	8.761e-01	8.417e-01	-2.831e-02	1.000e+00	1.000e+00	6.248e-01	-3.815e-02	1.000e+00	1.000e+00
Gnal	1661	1661	2.765e-01	-9.680e-02	9.272e-01	8.093e+00	5.441e+00	9.715e-04	3.692e-02	-2.951e+00	1.619e+00	7.191e-02	1.000e+00	-5.561e+00	-1.508e+00	1.000e+00	1.000e+00	-1.966e-01	1.156e+01	1.520e-06	2.599e-04	-6.372e+00	1.069e+00	1.437e-01	9.103e-01	5.418e-01	2.031e+00	4.388e-02	3.940e-01	3.186e-01	5.393e-01	2.990e-01	6.955e-01	2.070e-01	4.459e+00	2.823e-03	1.207e-01	-5.483e+00	9.414e-01	1.700e-01	5.365e-01	4.616e-01	2.795e+00	1.806e-02	1.047e-01	-5.180e-01	4.808e+00	1.929e-03	9.425e-02	-3.080e+00	3.179e+00	1.168e-02	4.295e-01	-2.755e+00	4.647e+00	2.298e-03	3.930e-01	-5.717e+00	1.074e+00	1.427e-01	9.429e-01
Slmo1	1542	1542	1.276e-01	-1.442e+00	9.212e-01	2.987e+00	5.036e-01	3.156e-01	7.821e-01	6.818e-01	-7.309e-01	1.000e+00	1.000e+00	-5.498e-02	1.578e-01	5.743e-01	8.593e-01	2.604e-01	7.858e-01	2.100e-01	6.635e-01	-3.795e+00	7.680e-01	2.152e-01	9.289e-01	4.906e-01	1.621e+00	7.179e-02	4.464e-01	2.565e-01	6.221e+00	4.200e-04	1.306e-02	-5.535e-01	1.360e+00	9.906e-02	6.167e-01	6.111e+00	-1.556e-01	1.000e+00	1.000e+00	-2.293e-01	-4.062e-01	1.000e+00	1.000e+00	1.383e-01	2.646e-01	4.669e-01	1.000e+00	1.293e+00	-6.445e-02	1.000e+00	1.000e+00	-3.690e+00	1.521e+00	8.115e-02	9.038e-01	1.149e+00	6.487e-01	2.547e-01	1.000e+00
Psmg2	582	582	1.119e-01	4.006e-01	7.767e-01	2.019e+00	-4.812e-01	1.000e+00	1.000e+00	-2.569e-01	1.026e+00	1.520e-01	1.000e+00	4.423e+00	1.018e-01	6.518e-01	8.776e-01	4.600e-01	4.880e+00	1.784e-03	6.101e-02	2.023e+00	1.114e+00	1.355e-01	9.103e-01	1.296e+00	8.939e+00	2.357e-05	2.015e-03	-9.454e-01	1.070e+00	1.434e-01	5.057e-01	-4.648e-01	2.510e+00	2.504e-02	5.673e-01	4.433e+00	-5.759e-02	1.000e+00	1.000e+00	-5.874e-01	3.346e+00	9.683e-03	7.359e-02	7.195e-01	2.240e+00	3.428e-02	5.972e-01	4.521e+00	7.668e-01	2.156e-01	7.565e-01	1.067e+00	1.044e+00	1.485e-01	9.038e-01	1.583e+00	-1.557e-01	1.000e+00	1.000e+00
Cep192	79	79	1.160e-02	-6.736e-01	2.098e-01	2.997e+00	3.075e-02	8.042e-01	1.000e+00	-7.245e-01	-6.705e-02	1.000e+00	1.000e+00	1.914e-01	9.135e-01	1.765e-01	7.514e-01	4.617e+00	8.796e-01	1.847e-01	6.635e-01	1.595e+00	1.779e-01	5.508e-01	9.486e-01	-6.680e-01	2.102e-01	5.168e-01	9.502e-01	-3.993e-01	-8.836e-02	1.000e+00	1.000e+00	-1.708e-01	8.794e-02	6.749e-01	8.844e-01	4.890e-01	2.088e-01	5.181e-01	8.242e-01	-7.597e-01	-8.015e-02	1.000e+00	1.000e+00	1.647e-01	-2.819e-02	1.000e+00	1.000e+00	6.754e-01	4.052e-02	7.759e-01	1.000e+00	-2.257e-01	1.816e+00	5.669e-02	8.078e-01	4.963e+00	-1.267e-02	1.000e+00	1.000e+00
Tcf4	7662	7662	6.908e-01	9.427e-01	6.645e-01	2.462e+00	8.983e+00	2.248e-05	1.922e-03	8.577e-01	2.290e-01	4.986e-01	1.000e+00	-1.183e-01	2.379e+00	2.917e-02	7.299e-01	5.859e-01	3.524e+00	7.936e-03	1.377e-01	-4.569e-01	5.070e+00	1.451e-03	1.803e-01	4.274e-01	1.058e+01	4.207e-06	7.195e-04	-3.050e-01	1.252e+01	5.610e-07	4.796e-05	-4.158e-01	9.927e-01	1.588e-01	6.475e-01	-1.771e-01	3.656e+00	6.848e-03	1.483e-01	2.783e-01	1.189e+01	1.085e-06	4.827e-05	3.600e-01	5.679e+00	7.515e-04	7.268e-02	1.396e+00	5.420e+00	9.929e-04	1.022e-01	1.184e+00	2.843e+00	1.710e-02	5.340e-01	4.487e-01	1.434e+00	9.040e-02	9.429e-01
Mbd1	408	408	7.986e-02	7.120e-01	4.716e-01	-3.204e-01	-1.158e-01	1.000e+00	1.000e+00	4.843e-01	1.314e-01	6.081e-01	1.000e+00	-6.986e-01	2.753e-01	4.580e-01	8.245e-01	-1.101e+00	4.135e+00	4.033e-03	9.195e-02	4.165e+00	2.161e+00	3.761e-02	8.039e-01	-1.237e+00	4.406e+00	2.992e-03	8.527e-02	-7.032e-01	4.172e-02	7.727e-01	1.000e+00	-3.617e-02	3.581e-01	3.974e-01	7.892e-01	3.819e+00	5.727e-01	2.845e-01	6.323e-01	7.407e-01	2.837e+00	1.722e-02	1.033e-01	7.596e-01	-2.036e-01	1.000e+00	1.000e+00	4.059e-02	7.693e-01	2.148e-01	7.565e-01	4.035e+00	-1.723e-01	1.000e+00	1.000e+00	-6.052e-01	9.929e-01	1.588e-01	9.429e-01
Rpl17	16806	16806	9.543e-01	3.650e+00	2.345e-01	3.657e-01	-4.675e-01	1.000e+00	1.000e+00	-6.427e-03	6.824e-01	2.427e-01	7.465e-01	8.421e-01	3.965e-01	3.732e-01	8.509e-01	-4.539e-01	1.432e+00	9.057e-02	5.733e-01	-4.174e-01	1.040e-01	6.483e-01	8.274e-01	-1.321e-01	8.215e-02	6.852e-01	9.263e-01	7.024e-02	-1.072e-01	1.000e+00	1.000e+00	4.003e-02	3.662e-03	9.318e-01	1.000e+00	-7.515e-02	-5.570e-01	1.000e+00	1.000e+00	-2.159e-02	-3.113e-02	1.000e+00	1.000e+00	-2.491e-02	-9.888e-03	1.000e+00	1.000e+00	-1.061e-01	-2.751e-01	1.000e+00	1.000e+00	3.518e-01	-1.469e-01	1.000e+00	1.000e+00	2.056e-01	-3.601e-02	1.000e+00	1.000e+00
BC031181	4040	4040	6.563e-01	2.313e+00	8.314e-01	4.266e+00	2.659e+00	2.111e-02	3.403e-01	1.161e+00	8.318e-01	1.971e-01	7.465e-01	1.105e+00	1.598e+00	7.382e-02	6.011e-01	2.621e+00	2.387e+00	2.890e-02	3.227e-01	1.518e+00	1.721e+00	6.354e-02	4.471e-01	9.884e-01	-8.462e-01	1.000e+00	1.000e+00	5.766e-02	2.325e+01	9.146e-12	1.564e-09	-9.977e-01	3.090e+00	1.292e-02	3.442e-01	2.919e+00	5.829e-01	2.803e-01	6.656e-01	-4.567e-01	2.031e+00	4.387e-02	1.926e-01	4.946e-01	5.685e+00	7.464e-04	8.508e-02	3.183e+00	1.257e+00	1.128e-01	6.801e-01	1.438e+00	-7.090e-01	1.000e+00	1.000e+00	6.713e-02	-7.659e-01	1.000e+00	1.000e+00
Pias2	417	417	9.078e-02	9.725e-01	7.996e-01	4.149e-01	5.759e-02	7.343e-01	9.927e-01	-3.514e-01	5.379e-01	2.997e-01	7.465e-01	-1.010e+00	-6.435e-02	1.000e+00	1.000e+00	3.001e-01	6.792e-01	2.438e-01	6.716e-01	5.073e-01	2.028e+00	4.400e-02	3.707e-01	-8.941e-01	6.935e-01	2.389e-01	6.479e-01	-2.937e-01	2.285e-01	4.990e-01	7.723e-01	-8.614e-02	4.839e-01	3.252e-01	7.990e-01	-1.023e+00	2.869e+00	1.660e-02	2.469e-01	1.941e+00	-7.594e-02	1.000e+00	1.000e+00	-2.616e-02	5.687e+00	7.448e-04	8.508e-02	5.064e+00	2.358e+00	2.989e-02	5.036e-01	4.111e+00	-4.820e-02	1.000e+00	1.000e+00	4.700e-01	-1.923e-02	1.000e+00	1.000e+00
Atp5a1	4929	4929	7.201e-01	4.737e+00	1.200e-01	-1.273e-01	1.432e-01	5.925e-01	8.887e-01	-4.248e-01	4.829e-01	3.257e-01	7.465e-01	-9.137e-01	-6.766e-02	1.000e+00	1.000e+00	2.435e-01	3.308e-01	4.160e-01	7.549e-01	9.570e-01	4.134e-02	7.737e-01	9.220e-01	-1.900e-01	7.188e-01	2.305e-01	6.410e-01	4.744e-01	9.659e-01	1.646e-01	4.690e-01	-4.296e-01	-1.162e-01	1.000e+00	1.000e+00	2.456e-01	3.511e-01	4.020e-01	7.453e-01	-6.434e-01	2.136e-01	5.134e-01	8.165e-01	3.153e-01	-9.172e-02	1.000e+00	1.000e+00	2.280e-01	-1.009e-01	1.000e+00	1.000e+00	3.145e-01	-9.860e-02	1.000e+00	1.000e+00	2.168e-01	-5.273e-02	1.000e+00	1.000e+00
Txnl4a	1427	1427	3.201e-01	3.539e+00	1.800e-01	2.395e+00	3.108e-01	4.304e-01	8.182e-01	1.036e+00	2.103e-01	5.167e-01	7.988e-01	9.676e-01	9.726e-02	6.592e-01	9.921e-01	1.145e+00	4.297e-01	3.539e-01	7.063e-01	1.311e+00	1.272e+00	1.108e-01	5.490e-01	-9.810e-01	2.399e-01	4.885e-01	8.072e-01	2.967e-01	2.585e-02	8.201e-01	1.000e+00	-2.335e-01	-7.326e-02	1.000e+00	1.000e+00	8.924e-01	1.328e-03	9.589e-01	1.000e+00	1.329e-01	2.441e-04	9.824e-01	1.000e+00	8.167e-02	4.238e-01	3.573e-01	8.454e-01	-9.514e-01	4.299e-01	3.538e-01	8.705e-01	-9.698e-01	1.710e-01	5.587e-01	1.000e+00	1.216e+00	1.764e-01	5.525e-01	1.000e+00
